numero_controle,contract_id,missing_fields_count,missing_fields
77821841000194-1-000139/2025,1223383,2,linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000021/2025,926390,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000022/2025,926391,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000038/2025,969881,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000059/2024,412249,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000099/2024,459118,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000117/2025,1090606,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000182/2025,1221715,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000184/2025,1240143,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000185/2025,1240144,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000186/2025,1240145,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000188/2025,1243673,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000197/2025,1254252,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000200/2025,1259525,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000201/2025,1259526,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000257/2024,732849,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000307/2024,774502,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77857183000190-1-000381/2024,845681,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77870475000163-1-000018/2025,1223384,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
77870475000163-1-000019/2025,1254253,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
77870475000163-1-000020/2025,1254254,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
77870475000163-1-000080/2024,889928,2,linkProcessoEletronico;fontesOrcamentarias
77878320000173-1-000007/2024,774503,2,linkProcessoEletronico;fontesOrcamentarias
77881449000130-1-000020/2025,1256928,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77881449000130-1-000021/2025,1256929,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
77902914000172-1-000245/2025,1152197,2,linkProcessoEletronico;fontesOrcamentarias
77902914000172-1-000272/2025,1164590,2,linkProcessoEletronico;fontesOrcamentarias
77902914000172-1-000337/2025,1221917,2,linkProcessoEletronico;fontesOrcamentarias
77902914000172-1-000338/2025,1221918,2,linkProcessoEletronico;fontesOrcamentarias
77902914000172-1-000339/2025,1221919,2,linkProcessoEletronico;fontesOrcamentarias
77902914000172-1-000361/2025,1228047,2,linkProcessoEletronico;fontesOrcamentarias
77902914000172-1-000362/2025,1228048,2,linkProcessoEletronico;fontesOrcamentarias
77902914000172-1-000363/2025,1228049,2,linkProcessoEletronico;fontesOrcamentarias
77902914000172-1-000364/2025,1234665,2,linkProcessoEletronico;fontesOrcamentarias
77902914000172-1-000426/2025,1248756,2,linkProcessoEletronico;fontesOrcamentarias
77902914000172-1-000453/2025,1254255,2,linkProcessoEletronico;fontesOrcamentarias
77902914000172-1-000454/2025,1254256,2,linkProcessoEletronico;fontesOrcamentarias
77964393000188-1-000002/2025,1155745,2,linkProcessoEletronico;fontesOrcamentarias
78063732000118-1-000037/2025,1228050,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78079639000100-1-000035/2025,1132686,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78079639000100-1-000039/2025,1155746,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78079639000100-1-000040/2025,1155747,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78079639000100-1-000041/2025,1250665,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78101821000101-1-000064/2025,1244744,2,linkProcessoEletronico;fontesOrcamentarias
78101821000101-1-000069/2025,1250666,2,linkProcessoEletronico;fontesOrcamentarias
78101847000150-1-000122/2025,1203885,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78101847000150-1-000123/2025,1203886,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78101847000150-1-000129/2025,1229492,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78101847000150-1-000131/2025,1155748,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78101847000150-1-000133/2025,1240146,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78101847000150-1-000138/2025,1246919,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78101847000150-1-000140/2025,1254257,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78101847000150-1-000141/2025,1259527,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78101847000150-1-000145/2025,1261717,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78103884000105-1-000096/2025,1092567,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78103884000105-1-000097/2025,1092568,2,linkProcessoEletronico;fontesOrcamentarias
78103884000105-1-000115/2025,1154754,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78103884000105-1-000116/2025,1242706,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78103884000105-1-000117/2025,1243960,2,linkProcessoEletronico;fontesOrcamentarias
78103884000105-1-000124/2025,1249748,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78103884000105-1-000125/2025,1252675,2,linkProcessoEletronico;fontesOrcamentarias
78103884000105-1-000126/2025,1254258,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78113834000109-1-000044/2025,1209141,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000123/2025,1171334,2,linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000128/2025,1223385,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000129/2025,1229493,2,linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000130/2025,1229494,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000131/2025,1229495,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000132/2025,1229496,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000133/2025,1229497,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000135/2025,1234666,2,linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000136/2025,1234667,2,linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000137/2025,1234668,2,linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000138/2025,1234669,2,linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000140/2025,1248757,2,linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000141/2025,1248121,2,linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000142/2025,1248122,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000145/2025,1250667,2,linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000146/2025,1250668,2,linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000147/2025,1254259,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000149/2025,1254260,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000150/2025,1259528,2,linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000151/2025,1259529,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000153/2025,1261718,2,linkProcessoEletronico;fontesOrcamentarias
78121878000172-1-000154/2025,1261719,2,linkProcessoEletronico;fontesOrcamentarias
78121902000173-1-000035/2025,1155749,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78121902000173-1-000036/2025,1250669,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78121936000168-1-000049/2025,1254261,2,linkProcessoEletronico;fontesOrcamentarias
78121985000109-1-000082/2025,1142944,2,linkProcessoEletronico;fontesOrcamentarias
78121985000109-1-000083/2025,1133064,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78121985000109-1-000093/2025,1165071,2,linkProcessoEletronico;fontesOrcamentarias
78121985000109-1-000098/2025,1210652,2,linkProcessoEletronico;fontesOrcamentarias
78121985000109-1-000099/2025,1210653,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78121985000109-1-000100/2025,1223386,2,linkProcessoEletronico;fontesOrcamentarias
78121985000109-1-000101/2025,1223387,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78121985000109-1-000102/2025,1254262,2,linkProcessoEletronico;fontesOrcamentarias
78121985000109-1-000103/2025,1254263,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78134012000104-1-000041/2025,1232234,2,linkProcessoEletronico;fontesOrcamentarias
78134012000104-1-000042/2025,1247683,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78134012000104-1-000045/2025,1254264,2,linkProcessoEletronico;fontesOrcamentarias
78134012000104-1-000046/2025,1259530,2,linkProcessoEletronico;fontesOrcamentarias
78177771000146-1-000013/2025,1217171,2,linkProcessoEletronico;fontesOrcamentarias
78177771000146-1-000016/2025,1256937,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78179264000141-1-000020/2025,1223388,2,linkProcessoEletronico;fontesOrcamentarias
78179264000141-1-000021/2025,1229498,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78179264000141-1-000024/2025,1256938,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78179264000141-1-000025/2025,1256939,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78196755000109-1-000011/2025,1171339,2,linkProcessoEletronico;fontesOrcamentarias
78196755000109-1-000013/2025,1246920,2,linkProcessoEletronico;fontesOrcamentarias
78196755000109-1-000014/2025,1250670,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78198975000163-1-000089/2025,1169574,2,linkProcessoEletronico;fontesOrcamentarias
78198975000163-1-000100/2025,1250671,2,linkProcessoEletronico;fontesOrcamentarias
78200110000194-1-000047/2025,1232891,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78200110000194-1-000048/2025,1244745,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78200110000194-1-000049/2025,1244746,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78200110000194-1-000052/2025,1246921,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78200482000110-1-000104/2025,1261720,2,linkProcessoEletronico;fontesOrcamentarias
78206307000130-1-000238/2025,1215438,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78206307000130-1-000243/2025,1155750,2,linkProcessoEletronico;fontesOrcamentarias
78206307000130-1-000247/2025,1248758,2,linkProcessoEletronico;fontesOrcamentarias
78206307000130-1-000250/2025,1256940,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78206307000130-1-000251/2025,1261721,2,linkProcessoEletronico;fontesOrcamentarias
78279973000107-1-000089/2025,1165072,2,linkProcessoEletronico;fontesOrcamentarias
78279973000107-1-000094/2025,1223389,2,linkProcessoEletronico;fontesOrcamentarias
78279973000107-1-000095/2025,1223390,2,linkProcessoEletronico;fontesOrcamentarias
78279973000107-1-000096/2025,1229499,2,linkProcessoEletronico;fontesOrcamentarias
78279973000107-1-000097/2025,1155751,2,linkProcessoEletronico;fontesOrcamentarias
78279973000107-1-000100/2025,1244747,2,linkProcessoEletronico;fontesOrcamentarias
78279973000107-1-000101/2025,1246922,2,linkProcessoEletronico;fontesOrcamentarias
78279973000107-1-000102/2025,1248759,2,linkProcessoEletronico;fontesOrcamentarias
78279973000107-1-000103/2025,1248760,2,linkProcessoEletronico;fontesOrcamentarias
78279973000107-1-000104/2025,1250672,2,linkProcessoEletronico;fontesOrcamentarias
78279981000145-1-000071/2025,1217174,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78279981000145-1-000073/2025,1234670,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78279981000145-1-000074/2025,1234671,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78279981000145-1-000075/2025,1234672,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78318359000107-1-000014/2025,1248761,2,linkProcessoEletronico;fontesOrcamentarias
78318359000107-1-000015/2025,1259531,2,linkProcessoEletronico;fontesOrcamentarias
78485224000128-1-000015/2025,969888,2,linkProcessoEletronico;fontesOrcamentarias
78485554000113-1-000008/2025,1234673,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78485554000113-1-000012/2025,1254265,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
78486198000152-1-000049/2025,1215623,2,linkProcessoEletronico;fontesOrcamentarias
78486198000152-1-000050/2025,1215624,2,linkProcessoEletronico;fontesOrcamentarias
78486198000152-1-000052/2025,1240147,2,linkProcessoEletronico;fontesOrcamentarias
78492576000100-1-000012/2025,1090618,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78493343000122-1-000120/2025,1217175,2,linkProcessoEletronico;fontesOrcamentarias
78493343000122-1-000121/2025,1217176,2,linkProcessoEletronico;fontesOrcamentarias
78493343000122-1-000124/2025,1229500,2,linkProcessoEletronico;fontesOrcamentarias
78493343000122-1-000125/2025,1234676,2,linkProcessoEletronico;fontesOrcamentarias
78493343000122-1-000126/2025,1234677,2,linkProcessoEletronico;fontesOrcamentarias
78493343000122-1-000127/2025,1240148,2,linkProcessoEletronico;fontesOrcamentarias
78493343000122-1-000128/2025,1240149,2,linkProcessoEletronico;fontesOrcamentarias
78505591000146-1-000080/2025,1210658,2,linkProcessoEletronico;fontesOrcamentarias
78505591000146-1-000081/2025,1210659,2,linkProcessoEletronico;fontesOrcamentarias
78505591000146-1-000088/2025,1234678,2,linkProcessoEletronico;fontesOrcamentarias
78505591000146-1-000089/2025,1234679,2,linkProcessoEletronico;fontesOrcamentarias
78505591000146-1-000090/2025,1234680,2,linkProcessoEletronico;fontesOrcamentarias
78505591000146-1-000091/2025,1234681,2,linkProcessoEletronico;fontesOrcamentarias
78505591000146-1-000095/2025,1250673,2,linkProcessoEletronico;fontesOrcamentarias
78505591000146-1-000096/2025,1250674,2,linkProcessoEletronico;fontesOrcamentarias
78509072000156-1-000086/2025,1254562,2,linkProcessoEletronico;fontesOrcamentarias
78510112000180-1-000084/2025,1217179,2,linkProcessoEletronico;fontesOrcamentarias
78510112000180-1-000088/2025,1240150,2,linkProcessoEletronico;fontesOrcamentarias
78600491000107-1-000062/2025,1234682,2,linkProcessoEletronico;fontesOrcamentarias
78600491000107-1-000077/2024,661035,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000001/2026,1090620,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000002/2026,1128779,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000237/2025,1090621,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000239/2025,1090622,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000240/2025,1090623,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000444/2025,1217180,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000445/2025,1217181,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000446/2025,1223391,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000448/2025,1229501,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000450/2025,1234683,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000451/2025,1234684,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000452/2025,1234685,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000453/2025,1234686,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000454/2025,1155752,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000456/2025,1240151,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000457/2025,1244748,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000459/2025,1244749,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000460/2025,1244750,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000461/2025,1244751,2,linkProcessoEletronico;fontesOrcamentarias
78640489000153-1-000462/2025,1244752,2,linkProcessoEletronico;fontesOrcamentarias
